rank	gene_id	symbol	mean_tpm	var_log2tpm
525	ENSG00000169760	NLGN1	3.279	1.2786
526	ENSG00000109654	TRIM2	4.707	1.2769
527	ENSG00000127720	METTL25	6.076	1.275
528	ENSG00000162931	TRIM17	4.175	1.2731
529	ENSG00000139190	VAMP1	13.478	1.2704
530	ENSG00000183569	SERHL2	4.913	1.2703
531	ENSG00000115380	EFEMP1	4.664	1.2653
532	ENSG00000197826	CFAP299	1.231	1.2636
533	ENSG00000142528	ZNF473	5.694	1.2622
534	ENSG00000166439	RNF169	6.256	1.2617
535	ENSG00000095261	PSMD5	4.29	1.2603
536	ENSG00000249624	IFNAR2-IL10RB	2.424	1.2584
537	ENSG00000172803	SNX32	1.497	1.2584
538	ENSG00000120738	EGR1	2.943	1.2557
539	ENSG00000147852	VLDLR	2.15	1.2539
540	ENSG00000168916	ZNF608	6.313	1.2515
541	ENSG00000204611	ZNF616	4.682	1.251
542	ENSG00000187017	ESPN	1.342	1.2492
543	ENSG00000153446	C16orf89	1.23	1.2488
544	ENSG00000062370	ZNF112	2.291	1.2467
545	ENSG00000118579	MED28	43.44	1.2464
546	ENSG00000213185	FAM24B	2.95	1.2454
547	ENSG00000173451	THAP2	1.695	1.2447
548	ENSG00000067113	PLPP1	2.852	1.2434
549	ENSG00000187837	H1-2	535.481	1.2432
550	ENSG00000101470	TNNC2	3.405	1.2416
551	ENSG00000139344	AMDHD1	2.182	1.2412
552	ENSG00000135437	RDH5	2.953	1.2406
553	ENSG00000069667	RORA	5.779	1.2393
554	ENSG00000204305	AGER	7.884	1.2376
555	ENSG00000288683	ENSG00000288683	1.777	1.2376
556	ENSG00000147437	GNRH1	1.371	1.2363
557	ENSG00000121417	ZNF211	2.551	1.236
558	ENSG00000283154	IQCJ-SCHIP1	3.646	1.236
559	ENSG00000134709	HOOK1	5.508	1.2358
560	ENSG00000275835	TUBGCP5	22.111	1.2354
561	ENSG00000133816	MICAL2	4.609	1.2354
562	ENSG00000185666	SYN3	1.737	1.2353
563	ENSG00000079950	STX7	5.129	1.2339
564	ENSG00000267157	ENSG00000267157	4.765	1.2319
565	ENSG00000151778	SERP2	3.883	1.2299
566	ENSG00000137691	CFAP300	4.106	1.2294
567	ENSG00000162520	SYNC	2.119	1.2281
568	ENSG00000166920	C15orf48	1.246	1.2272
569	ENSG00000177200	CHD9	28.128	1.2268
570	ENSG00000082269	FAM135A	4.174	1.2255
571	ENSG00000171763	AFG2B	21.202	1.2252
572	ENSG00000186951	PPARA	5.583	1.2236
573	ENSG00000040933	INPP4A	32.574	1.2228
574	ENSG00000176383	B3GNT4	4.563	1.2226
575	ENSG00000088179	PTPN4	3.693	1.222
576	ENSG00000109321	AREG	1.585	1.2214
577	ENSG00000169239	CA5B	2.325	1.2206
578	ENSG00000113790	EHHADH	5.305	1.22
579	ENSG00000188522	FAM83G	8.894	1.2187
580	ENSG00000065534	MYLK	9.037	1.2185
581	ENSG00000254004	ZNF260	3.492	1.2184
582	ENSG00000184678	H2BC21	10.857	1.2183
583	ENSG00000170965	PLAC1	7.885	1.2177
584	ENSG00000256223	ZNF10	2.663	1.2171
585	ENSG00000146215	CRIP3	5.286	1.2171
586	ENSG00000237440	ZNF737	1.269	1.217
587	ENSG00000155324	GRAMD2B	2.059	1.2151
588	ENSG00000163794	UCN	5.109	1.2146
589	ENSG00000082438	COBLL1	5.218	1.2144
590	ENSG00000099338	CATSPERG	3.007	1.2127
591	ENSG00000176024	ZNF613	2.224	1.2116
592	ENSG00000172554	SNTG2	1.409	1.2108
593	ENSG00000122432	SPATA1	1.194	1.2092
594	ENSG00000157613	CREB3L1	4.474	1.2077
595	ENSG00000177606	JUN	500.334	1.2064
596	ENSG00000249209	ENSG00000249209	1.575	1.2063
597	ENSG00000251369	ZNF550	4.491	1.2056
598	ENSG00000100479	POLE2	7.497	1.205
599	ENSG00000151657	KIN	16.083	1.2049
600	ENSG00000103154	NECAB2	4.935	1.2037
601	ENSG00000108960	MMD	10.198	1.203
602	ENSG00000100918	REC8	2.286	1.2008
603	ENSG00000167384	ZNF180	11.888	1.2005
604	ENSG00000183971	NPW	1.665	1.2003
605	ENSG00000186132	C2orf76	2.839	1.1982
606	ENSG00000111145	ELK3	4.1	1.1969
607	ENSG00000137070	IL11RA	4.143	1.1965
608	ENSG00000140853	NLRC5	3.187	1.1965
609	ENSG00000278677	H2AC17	133.957	1.1955
610	ENSG00000288722	F8A1	1.447	1.1949
611	ENSG00000099840	IZUMO4	5.831	1.1941
612	ENSG00000122585	NPY	3.013	1.1936
613	ENSG00000153060	TEKT5	1.413	1.1927
614	ENSG00000164073	MFSD8	6.102	1.192
615	ENSG00000035115	SH3YL1	7.447	1.192
616	ENSG00000137767	SQOR	1.515	1.1918
617	ENSG00000183979	NPB	1.552	1.1892
618	ENSG00000151917	BEND6	2.26	1.1889
619	ENSG00000177706	FAM20C	4.818	1.1888
620	ENSG00000030066	NUP160	11.931	1.1883
621	ENSG00000174564	IL20RB	2.255	1.1879
622	ENSG00000104881	PPP1R13L	11.068	1.1879
623	ENSG00000167555	ZNF528	1.579	1.187
624	ENSG00000090612	ZNF268	6.814	1.1867
625	ENSG00000198298	ZNF485	6.367	1.1864
626	ENSG00000129951	PLPPR3	21.25	1.1861
627	ENSG00000145388	METTL14	35.257	1.1859
628	ENSG00000015568	RGPD5	2.595	1.1853
629	ENSG00000214447	FAM187A	1.222	1.1847
630	ENSG00000198795	ZNF521	2.725	1.1847
631	ENSG00000159917	ZNF235	9.83	1.1829
632	ENSG00000143248	RGS5	1.838	1.1827
633	ENSG00000065609	SNAP91	1.86	1.1822
634	ENSG00000124279	FASTKD3	4.686	1.1806
635	ENSG00000196967	ZNF585A	3.932	1.1806
636	ENSG00000105146	AURKC	1.907	1.1804
637	ENSG00000197409	H3C4	1.106	1.1793
638	ENSG00000203814	H2BC18	223.413	1.1786
639	ENSG00000049192	ADAMTS6	1.796	1.1774
640	ENSG00000107560	RAB11FIP2	6.689	1.1771
641	ENSG00000169193	CCDC126	2.253	1.1748
642	ENSG00000232653	GOLGA8N	1.731	1.1745
643	ENSG00000061987	MON2	4.142	1.1744
644	ENSG00000182583	VCX	1.214	1.1744
645	ENSG00000085788	DDHD2	12.301	1.1723
646	ENSG00000166479	TMX3	3.631	1.1703
647	ENSG00000187243	MAGED4B	28.229	1.1699
648	ENSG00000173517	PEAK1	6.072	1.1692
649	ENSG00000172780	RAB43	3.807	1.1686
650	ENSG00000167874	TMEM88	2.136	1.1681
651	ENSG00000168298	H1-4	362.095	1.1671
652	ENSG00000163499	CRYBA2	1.205	1.1668
653	ENSG00000158163	DZIP1L	32.286	1.1667
654	ENSG00000196597	ZNF782	2.784	1.1666
655	ENSG00000197903	H2BC12	307.375	1.1657
656	ENSG00000249590	ENSG00000249590	120.53	1.1636
657	ENSG00000178226	PRSS36	1.382	1.1621
658	ENSG00000136052	SLC41A2	2.864	1.1621
659	ENSG00000258465	ENSG00000258465	3.149	1.1605
660	ENSG00000176142	TMEM39A	4.499	1.1605
661	ENSG00000186352	ANKRD37	1.296	1.1604
662	ENSG00000116095	PLEKHA3	6.284	1.1595
663	ENSG00000243056	EIF4EBP3	12.252	1.1592
664	ENSG00000111087	GLI1	3.149	1.1585
665	ENSG00000274512	TBC1D3L	9.861	1.1584
666	ENSG00000127990	SGCE	10.683	1.158
667	ENSG00000174306	ZHX3	34.862	1.1569
668	ENSG00000219435	CATSPERZ	3.484	1.1565
669	ENSG00000197619	ZNF615	5.457	1.1564
670	ENSG00000153707	PTPRD	1.937	1.1562
671	ENSG00000135838	NPL	5.516	1.1551
672	ENSG00000105877	DNAH11	2.137	1.1544
673	ENSG00000198814	GK	12.054	1.1542
674	ENSG00000288534	ENSG00000288534	2.493	1.1542
675	ENSG00000185716	MOSMO	7.634	1.1541
676	ENSG00000179477	ALOX12B	1.435	1.153
677	ENSG00000184254	ALDH1A3	9.443	1.1525
678	ENSG00000248405	PRR5-ARHGAP8	2.805	1.1521
679	ENSG00000065361	ERBB3	2.359	1.1517
680	ENSG00000149131	SERPING1	5.47	1.1496
681	ENSG00000198855	FICD	4.79	1.149
682	ENSG00000260238	PMF1-BGLAP	17.484	1.1481
683	ENSG00000268870	ENSG00000268870	1.283	1.1475
684	ENSG00000140465	CYP1A1	5.591	1.1475
685	ENSG00000260456	C16orf95	10.35	1.1459
686	ENSG00000144730	IL17RD	3.308	1.1458
687	ENSG00000144681	STAC	2.253	1.1452
688	ENSG00000137101	CD72	1.82	1.1449
689	ENSG00000249141	ENSG00000249141	2.418	1.1443
690	ENSG00000285085	ENSG00000285085	1.116	1.1443
691	ENSG00000104756	KCTD9	14.979	1.1441
692	ENSG00000267699	ENSG00000267699	1.185	1.1436
693	ENSG00000105792	CFAP69	2.368	1.1426
694	ENSG00000005059	MCUB	24.095	1.142
695	ENSG00000155903	RASA2	2.336	1.1389
696	ENSG00000196220	SRGAP3	7.689	1.1379
697	ENSG00000167562	ZNF701	2.309	1.1378
698	ENSG00000267360	ENSG00000267360	1.495	1.1377
699	ENSG00000129673	AANAT	1.482	1.1374
700	ENSG00000290315	ENSG00000290315	4.67	1.1359
701	ENSG00000127947	PTPN12	7.694	1.1343
702	ENSG00000153485	LYSET	5.17	1.1341
703	ENSG00000165046	LETM2	5.489	1.1333
704	ENSG00000110455	ACCS	4.604	1.1332
705	ENSG00000138698	RAP1GDS1	5.7	1.1329
706	ENSG00000172748	ZNF596	1.428	1.1316
707	ENSG00000262165	C17orf114	1.098	1.1306
708	ENSG00000187231	SESTD1	4.614	1.1297
709	ENSG00000033867	SLC4A7	7.769	1.129
710	ENSG00000185658	BRWD1	7.111	1.1279
711	ENSG00000152380	FAM151B	1.309	1.1278
712	ENSG00000171462	DLK2	7.658	1.1272
713	ENSG00000245680	ZNF585B	4.064	1.1267
714	ENSG00000154781	CCDC174	72.995	1.1265
715	ENSG00000154556	SORBS2	3.5	1.1262
716	ENSG00000284956	ENSG00000284956	1.254	1.125
717	ENSG00000126246	IGFLR1	17.372	1.125
718	ENSG00000183570	PCBP3	2.379	1.1221
719	ENSG00000131435	PDLIM4	10.891	1.1217
720	ENSG00000232119	MCTS1	25.617	1.1213
721	ENSG00000138772	ANXA3	1.184	1.1212
722	ENSG00000250506	CDK3	14.285	1.1202
723	ENSG00000188732	FAM221A	2.406	1.1194
724	ENSG00000205707	ETFRF1	8.433	1.1189
725	ENSG00000106013	ANKRD7	1.298	1.1187
726	ENSG00000113558	SKP1	22.676	1.118
727	ENSG00000111785	RIC8B	6.169	1.1177
728	ENSG00000197223	C1D	7.443	1.1171
729	ENSG00000197372	ZNF675	3.617	1.1169
730	ENSG00000138758	SEPTIN11	98.675	1.1169
731	ENSG00000168961	LGALS9	1.692	1.1164
732	ENSG00000214967	NPIPA7	1.086	1.1157
733	ENSG00000254469	XNDC1N	4.085	1.1146
734	ENSG00000169184	MN1	4.41	1.1137
735	ENSG00000154065	ANKRD29	11.998	1.1137
736	ENSG00000157426	AASDH	4.209	1.1137
737	ENSG00000204444	APOM	1.612	1.1116
738	ENSG00000171984	SHLD1	5.65	1.1102
739	ENSG00000230873	STMND1	5.141	1.1092
740	ENSG00000169059	VCX3A	2.019	1.1089
741	ENSG00000147231	RADX	8.202	1.1088
742	ENSG00000049089	COL9A2	6.506	1.1081
743	ENSG00000240445	FOXO3B	10.697	1.1081
744	ENSG00000103657	HERC1	4.855	1.1076
745	ENSG00000130755	GMFG	1.141	1.1076
746	ENSG00000230453	ANKRD18B	70.381	1.1074
747	ENSG00000005884	ITGA3	5.233	1.1072
748	ENSG00000174788	PCP2	1.332	1.1067
749	ENSG00000268902	CSAG2	7.206	1.1059
750	ENSG00000115232	ITGA4	5.924	1.1056
751	ENSG00000188428	BLOC1S5	6.943	1.1053
752	ENSG00000187079	TEAD1	7.129	1.1044
753	ENSG00000153339	TRAPPC8	13.71	1.1042
754	ENSG00000046889	PREX2	1.425	1.103
755	ENSG00000158825	CDA	3.729	1.1007
756	ENSG00000145002	FAM86B2	9.706	1.1002
757	ENSG00000162976	SLC66A3	2.085	1.1
758	ENSG00000197050	ZNF420	2.694	1.0988
759	ENSG00000258864	ENSG00000258864	1.27	1.0988
760	ENSG00000143450	OAZ3	5.348	1.0984
761	ENSG00000185046	ANKS1B	1.456	1.0972
762	ENSG00000204815	ODAD4	4.189	1.097
763	ENSG00000092140	G2E3	6.243	1.0969
764	ENSG00000188283	ZNF383	3.107	1.0966
765	ENSG00000038427	VCAN	4.468	1.0961
766	ENSG00000077063	CTTNBP2	5.403	1.0952
767	ENSG00000119698	PPP4R4	2.041	1.0944
768	ENSG00000162643	DNAI3	1.26	1.0942
769	ENSG00000149798	CDC42EP2	11.511	1.0938
770	ENSG00000026103	FAS	1.706	1.0917
771	ENSG00000159409	CELF3	1.733	1.0905
772	ENSG00000149483	TMEM138	11.146	1.0904
773	ENSG00000167216	KATNAL2	3.948	1.0904
774	ENSG00000152061	RABGAP1L	8.655	1.0901
775	ENSG00000106479	ZNF862	4.379	1.0897
776	ENSG00000091039	OSBPL8	13.314	1.0897
777	ENSG00000130517	PGPEP1	12.801	1.0896
778	ENSG00000196387	ZNF140	3.766	1.0895
779	ENSG00000151883	PARP8	2.712	1.088
780	ENSG00000145491	ROPN1L	2.701	1.0876
781	ENSG00000144214	LYG1	2.791	1.0872
782	ENSG00000188626	GOLGA8M	1.035	1.0863
783	ENSG00000288637	ENSG00000288637	2.16	1.0859
784	ENSG00000223573	TINCR	2.031	1.0852
785	ENSG00000056487	PHF21B	8.794	1.0849
786	ENSG00000186523	FAM86B1	2.773	1.0844
787	ENSG00000106128	GHRHR	1.034	1.0841
788	ENSG00000244731	C4A	1.368	1.084
789	ENSG00000178935	ZNF552	15.79	1.0827
790	ENSG00000121957	GPSM2	7.758	1.0825
791	ENSG00000198520	ARMH1	1.754	1.0822
792	ENSG00000117069	ST6GALNAC5	3.762	1.0818
793	ENSG00000068028	RASSF1	105.35	1.0818
794	ENSG00000150636	CCDC102B	1.788	1.0817
795	ENSG00000139620	KANSL2	16.081	1.0814
796	ENSG00000131374	TBC1D5	5.164	1.0812
797	ENSG00000261796	ISY1-RAB43	2.022	1.081
798	ENSG00000101445	PPP1R16B	2.702	1.0805
799	ENSG00000198920	KIAA0753	1.676	1.0794
800	ENSG00000197863	ZNF790	4.621	1.0792
801	ENSG00000254870	ATP6V1G2-DDX39B	1.202	1.0783
802	ENSG00000178878	APOLD1	7.654	1.0781
803	ENSG00000174483	BBS1	12.53	1.0777
804	ENSG00000087258	GNAO1	3.903	1.0776
805	ENSG00000034677	RNF19A	4.845	1.0775
806	ENSG00000168124	OR1F1	1.669	1.0772
807	ENSG00000254413	CHKB-CPT1B	3.937	1.0763
808	ENSG00000102921	N4BP1	15.88	1.0758
809	ENSG00000175548	ALG10B	2.522	1.0758
810	ENSG00000114279	FGF12	1.303	1.0755
811	ENSG00000163737	PF4	1.929	1.0755
812	ENSG00000120519	SLC10A7	1.725	1.0744
813	ENSG00000113296	THBS4	1.936	1.0743
814	ENSG00000136536	MARCHF7	7.693	1.073
815	ENSG00000181019	NQO1	3.51	1.0725
816	ENSG00000150051	MKX	2.6	1.071
817	ENSG00000157017	GHRL	1.04	1.0703
818	ENSG00000186976	EFCAB6	1.4	1.0694
819	ENSG00000198870	STKLD1	1.501	1.0683
820	ENSG00000176945	MUC20	2.057	1.0676
821	ENSG00000111801	BTN3A3	1.797	1.0667
822	ENSG00000138593	SECISBP2L	2.744	1.0664
823	ENSG00000168743	NPNT	1.914	1.0663
824	ENSG00000072041	SLC6A15	8.324	1.0659
825	ENSG00000198945	L3MBTL3	7.314	1.0656
826	ENSG00000100731	PCNX1	8.9	1.0655
827	ENSG00000145687	SSBP2	4.923	1.0653
828	ENSG00000167964	RAB26	4.733	1.0649
829	ENSG00000117533	VAMP4	4.836	1.0646
830	ENSG00000138286	FAM149B1	5.139	1.0642
831	ENSG00000145348	TBCK	1.826	1.0633
832	ENSG00000256683	ZNF350	1.729	1.0628
833	ENSG00000204839	MROH6	27.863	1.0625
834	ENSG00000151093	OXSM	7.539	1.06
835	ENSG00000167608	TMC4	1.135	1.0598
836	ENSG00000165891	E2F7	3.363	1.0589
837	ENSG00000049769	PPP1R3F	15.629	1.0587
838	ENSG00000102189	EEA1	4.818	1.0585
839	ENSG00000188811	NHLRC3	6.168	1.0585
840	ENSG00000129596	CDO1	6.054	1.0576
841	ENSG00000177984	LCN15	3.089	1.0567
842	ENSG00000077585	GPR137B	1.638	1.0566
843	ENSG00000166128	RAB8B	4.784	1.0563
844	ENSG00000167528	ZNF641	3.221	1.0558
845	ENSG00000277149	TYW1B	4.714	1.0543
846	ENSG00000144895	EIF2A	22.972	1.0542
847	ENSG00000175344	CHRNA7	3.783	1.0525
848	ENSG00000124370	MCEE	8.713	1.0522
849	ENSG00000290230	ENSG00000290230	1.172	1.0521
850	ENSG00000172766	NAA16	19.644	1.0517
851	ENSG00000147124	ZNF41	6.593	1.0515
852	ENSG00000185158	LRRC37B	9.005	1.0508
853	ENSG00000174718	RESF1	3.215	1.0507
854	ENSG00000148677	ANKRD1	2.221	1.0505
855	ENSG00000284820	ENSG00000284820	5.053	1.0499
856	ENSG00000105519	CAPS	2.344	1.0493
857	ENSG00000172244	C5orf34	3.675	1.0488
858	ENSG00000197061	H4C3	349.573	1.0468
859	ENSG00000018189	RUFY3	23.738	1.0465
860	ENSG00000066654	THUMPD1	14.32	1.0465
861	ENSG00000273155	ENSG00000273155	1.056	1.0464
862	ENSG00000119684	MLH3	1.892	1.0464
863	ENSG00000125726	CD70	7.377	1.0454
864	ENSG00000015285	WAS	2.297	1.0444
865	ENSG00000221955	SLC12A8	3.399	1.0442
866	ENSG00000205268	PDE7A	3.075	1.0434
867	ENSG00000067715	SYT1	7.647	1.0429
868	ENSG00000121964	GTDC1	1.5	1.0425
869	ENSG00000163666	HESX1	1.897	1.0413
870	ENSG00000069966	GNB5	20.398	1.0412
871	ENSG00000183632	TP53TG3	1.074	1.0407
872	ENSG00000149300	C11orf52	2.833	1.0405
873	ENSG00000118564	FBXL5	9.061	1.0403
874	ENSG00000232040	SCAND3	2.054	1.0403
875	ENSG00000277957	SENP3-EIF4A1	2.632	1.0396
876	ENSG00000166507	NDST2	10.644	1.0389
877	ENSG00000157470	FAM81A	4.438	1.0378
878	ENSG00000166575	TMEM135	4.32	1.0366
879	ENSG00000197714	ZNF460	3.339	1.0363
880	ENSG00000165521	EML5	3.786	1.0357
881	ENSG00000100276	RASL10A	3.546	1.0345
882	ENSG00000173598	NUDT4	14.95	1.0341
883	ENSG00000083223	TUT7	6.17	1.0329
884	ENSG00000139112	GABARAPL1	91.987	1.0308
885	ENSG00000164751	PEX2	2.217	1.0302
886	ENSG00000115750	TAF1B	76.215	1.0297
887	ENSG00000179168	GGN	1.023	1.0294
888	ENSG00000075303	SLC25A40	1.436	1.0288
889	ENSG00000285641	ENSG00000285641	3.595	1.0288
890	ENSG00000106278	PTPRZ1	1.055	1.0287
891	ENSG00000018869	ZNF582	1.951	1.0279
892	ENSG00000196872	CRACDL	2.868	1.0276
893	ENSG00000006837	CDKL3	1.237	1.0265
894	ENSG00000087245	MMP2	2.56	1.026
895	ENSG00000250349	ENSG00000250349	1.829	1.0251
896	ENSG00000143303	METTL25B	46.801	1.0247
897	ENSG00000151092	NGLY1	9.563	1.0241
898	ENSG00000145819	ARHGAP26	5.611	1.0237
899	ENSG00000162927	PUS10	2.674	1.0232
900	ENSG00000171914	TLN2	4.51	1.0228
901	ENSG00000113407	TARS1	716.242	1.0226
902	ENSG00000189060	H1-0	237.311	1.0219
903	ENSG00000156273	BACH1	2.399	1.0217
904	ENSG00000126522	ASL	50.028	1.0204
905	ENSG00000050130	JKAMP	2.949	1.0199
906	ENSG00000147654	EBAG9	15.398	1.0197
907	ENSG00000174373	RALGAPA1	5.391	1.0195
908	ENSG00000174032	SLC25A30	3.052	1.0195
909	ENSG00000146090	RASGEF1C	4.296	1.0194
910	ENSG00000286001	ENSG00000286001	5.428	1.0193
911	ENSG00000180773	SLC36A4	13.563	1.0193
912	ENSG00000173482	PTPRM	3.321	1.0184
913	ENSG00000164161	HHIP	4.268	1.0176
914	ENSG00000104497	SNX16	1.192	1.0168
915	ENSG00000152242	ARK2N	6.363	1.0168
916	ENSG00000124275	MTRR	5.175	1.0163
917	ENSG00000198915	RASGEF1A	6.243	1.0156
918	ENSG00000117262	GPR89A	7.411	1.0156
919	ENSG00000237489	C10orf143	1.59	1.0156
920	ENSG00000167565	SERTAD3	46.338	1.0152
921	ENSG00000151150	ANK3	4.275	1.0151
922	ENSG00000214827	MTCP1	2.635	1.014
923	ENSG00000100578	KIAA0586	5.928	1.0139
924	ENSG00000213714	FAM209B	1.135	1.0138
925	ENSG00000251247	ZNF345	2.035	1.0126
926	ENSG00000164162	ANAPC10	4.527	1.0125
927	ENSG00000089163	SIRT4	3.382	1.0123
928	ENSG00000139187	KLRG1	2.951	1.0118
929	ENSG00000167377	ZNF23	2.717	1.0117
930	ENSG00000069869	NEDD4	2.033	1.0117
931	ENSG00000153896	ZNF599	4.963	1.0109
932	ENSG00000143970	ASXL2	14.249	1.0107
933	ENSG00000073849	ST6GAL1	4.154	1.0105
934	ENSG00000163577	EIF5A2	2.315	1.0099
935	ENSG00000149050	ZNF214	1.996	1.0098
936	ENSG00000186230	ZNF749	16.084	1.0097
937	ENSG00000134532	SOX5	3.046	1.0095
938	ENSG00000119514	GALNT12	4.126	1.0091
939	ENSG00000157450	RNF111	2.876	1.0087
940	ENSG00000008513	ST3GAL1	8.65	1.0075
941	ENSG00000152944	MED21	3.72	1.0073
942	ENSG00000154479	CFAP210	3.531	1.0062
943	ENSG00000078053	AMPH	7.033	1.006
944	ENSG00000160886	LY6K	1.518	1.0056
945	ENSG00000205309	NT5M	3.246	1.0045
946	ENSG00000135314	KHDC1	2.104	1.0034
947	ENSG00000006025	OSBPL7	4.38	1.0025
948	ENSG00000055147	FAM114A2	10.985	1.0022
949	ENSG00000184206	GOLGA6L4	21.699	1.0013
950	ENSG00000136197	C7orf25	2.77	1.0008
951	ENSG00000166225	FRS2	1.587	1.0007
952	ENSG00000187824	TMEM220	1.57	0.9999
953	ENSG00000182809	CRIP2	3.602	0.9995
954	ENSG00000123684	LPGAT1	5.549	0.9994
955	ENSG00000146802	TMEM168	8.296	0.9994
956	ENSG00000114473	IQCG	1.812	0.9985
957	ENSG00000178184	PARD6G	4.558	0.998
958	ENSG00000134256	CD101	1.646	0.9977
959	ENSG00000164050	PLXNB1	2.654	0.9972
960	ENSG00000156162	DPY19L4	5.932	0.9967
961	ENSG00000075399	VPS9D1	2.419	0.9966
962	ENSG00000132669	RIN2	2.559	0.9964
963	ENSG00000166263	STXBP4	1.87	0.9963
964	ENSG00000172086	KRCC1	6.127	0.996
965	ENSG00000168781	PPIP5K1	8.808	0.9957
966	ENSG00000257184	ENSG00000257184	1.11	0.9956
967	ENSG00000169220	RGS14	40.931	0.9951
968	ENSG00000130545	CRB3	2.004	0.9938
969	ENSG00000213023	SYT3	3.977	0.9929
970	ENSG00000197841	ZNF181	4.399	0.9924
971	ENSG00000172183	ISG20	2.117	0.9923
972	ENSG00000104133	SPG11	5.736	0.992
973	ENSG00000132010	ZNF20	1.158	0.9889
974	ENSG00000145569	OTULINL	3.381	0.9882
975	ENSG00000197580	BCO2	1.319	0.9878
976	ENSG00000221923	ZNF880	1.496	0.9873
977	ENSG00000255330	ENSG00000255330	1.399	0.9868
978	ENSG00000074410	CA12	3.69	0.9854
979	ENSG00000135722	FBXL8	12.131	0.9851
980	ENSG00000066629	EML1	15.574	0.9848
981	ENSG00000198513	ATL1	2.209	0.9846
982	ENSG00000116039	ATP6V1B1	2.119	0.9845
983	ENSG00000175764	TTLL11	6.491	0.9842
984	ENSG00000198576	ARC	2.027	0.9842
985	ENSG00000164440	TXLNB	1.122	0.9841
986	ENSG00000170921	TANC2	4.232	0.9834
987	ENSG00000258674	ENSG00000258674	1.919	0.9825
988	ENSG00000075426	FOSL2	3.279	0.9823
989	ENSG00000163697	APBB2	9.717	0.982
990	ENSG00000167550	RHEBL1	2.845	0.982
991	ENSG00000109738	GLRB	1.791	0.982
992	ENSG00000164707	SLC13A4	10.569	0.9819
993	ENSG00000138642	HERC6	2.608	0.9814
994	ENSG00000077080	ACTL6B	1.506	0.9804
995	ENSG00000197013	ZNF429	3.371	0.9803
996	ENSG00000058729	RIOK2	7.957	0.9799
997	ENSG00000139914	FITM1	1.41	0.9795
998	ENSG00000105928	GSDME	2.529	0.9792
999	ENSG00000117480	FAAH	5.484	0.979
1000	ENSG00000213626	LBH	5.252	0.979
1001	ENSG00000124574	ABCC10	12.044	0.9787
1002	ENSG00000087253	LPCAT2	3.027	0.977
1003	ENSG00000250821	EXOC1L	1.429	0.976
1004	ENSG00000111799	COL12A1	1.454	0.9757
1005	ENSG00000108984	MAP2K6	6.212	0.9756
1006	ENSG00000085871	MGST2	3.425	0.9755
1007	ENSG00000239713	APOBEC3G	2.168	0.9744
1008	ENSG00000168904	LRRC28	7.848	0.9738
1009	ENSG00000184903	IMMP2L	4.243	0.9729
1010	ENSG00000103942	HOMER2	143.917	0.9724
1011	ENSG00000149591	TAGLN	4.459	0.9722
1012	ENSG00000188321	ZNF559	2.493	0.9719
1013	ENSG00000205090	TMEM240	2.34	0.9717
1014	ENSG00000106246	PTCD1	29.56	0.9717
1015	ENSG00000155849	ELMO1	2.288	0.9715
1016	ENSG00000104047	DTWD1	3.692	0.9709
1017	ENSG00000196646	ZNF136	3.518	0.9692
1018	ENSG00000096093	EFHC1	2.421	0.9687
1019	ENSG00000185215	TNFAIP2	6.491	0.9686
1020	ENSG00000124257	NEURL2	2.7	0.9684
1021	ENSG00000196678	ERI2	4.29	0.9663
1022	ENSG00000151773	CCDC122	5.662	0.9654
1023	ENSG00000133794	BMAL1	3.962	0.965
1024	ENSG00000176155	CCDC57	31.855	0.9642
1025	ENSG00000151474	FRMD4A	16.649	0.9637
1026	ENSG00000123609	NMI	5.246	0.963
1027	ENSG00000151090	THRB	2.94	0.9622
1028	ENSG00000185022	MAFF	4.864	0.9621
1029	ENSG00000173575	CHD2	164.262	0.9621
1030	ENSG00000198887	SMC5	12.494	0.962
1031	ENSG00000086061	DNAJA1	66.029	0.962
1032	ENSG00000152503	TRIM36	3.351	0.9615
1033	ENSG00000248712	DRC12	4.287	0.9614
1034	ENSG00000111215	PRR4	17.584	0.9612
1035	ENSG00000071073	MGAT4A	1.829	0.9611
1036	ENSG00000136828	RALGPS1	11.547	0.961
1037	ENSG00000102786	INTS6	4.161	0.9608
1038	ENSG00000203805	PLPP4	2.223	0.9607
1039	ENSG00000107186	MPDZ	6.043	0.96
1040	ENSG00000145390	USP53	9.268	0.9598
1041	ENSG00000154917	RAB6B	10.211	0.9593
1042	ENSG00000087502	ERGIC2	15.115	0.9592
1043	ENSG00000171566	PLRG1	10.443	0.9592
1044	ENSG00000293600	ENSG00000293600	3.004	0.959
1045	ENSG00000104814	MAP4K1	3.316	0.959
1046	ENSG00000172638	EFEMP2	7.925	0.9568
1047	ENSG00000166546	BEAN1	1.03	0.9564
1048	ENSG00000149634	SPATA25	1.763	0.9563
1049	ENSG00000126759	CFP	1.292	0.9554
1050	ENSG00000105497	ZNF175	6.714	0.9552
1051	ENSG00000230707	HAPSTR2	1.856	0.9551
1052	ENSG00000196391	ZNF774	3.891	0.9551
1053	ENSG00000089847	ANKRD24	2.827	0.9549
1054	ENSG00000182518	VCF2	5.947	0.9549
1055	ENSG00000122035	RASL11A	7.298	0.9548
1056	ENSG00000144339	TMEFF2	1.387	0.9545
1057	ENSG00000103740	ACSBG1	1.02	0.9545
